vehicle_number,violations
FKN00GL176908,1
FKN00GL176909,1
FKN00GL176881,1
FKN00GL124558,1
FKN00GL176935,1
FKN00GL176936,1
FKN00GL176937,1
FKN00GL176938,1
FKN00GL176910,1
FKN00GL176911,1
FKN00GL176913,1
FKN00GL176914,1
FKN00GL176915,1
FKN00GL176917,1
FKN00GL176918,1
FKN00GL176919,1
FKN00GL17692,1
FKN00GL176920,1
FKN00GL176921,1
FKN00GL176922,1
FKN00GL176949,1
FKN00GL176950,1
FKN00GL176951,1
FKN00GL176952,1
FKN00GL176924,1
FKN00GL176925,1
FKN00GL176926,1
FKN00GL176927,1
FKN00GL176928,1
FKN00GL176929,1
FKN00GL17693,1
FKN00GL176930,1
FKN00GL176931,1
FKN00GL176932,1
FKN00GL176933,1
FKN00GL176934,1
FKN00GL176960,1
FKN00GL176961,1
FKN00GL176963,1
FKN00GL176964,1
FKN00GL176965,1
FKN00GL176939,1
FKN00GL17694,1
FKN00GL176940,1
FKN00GL176941,1
FKN00GL176942,1
FKN00GL176943,1
FKN00GL176944,1
FKN00GL176945,1
FKN00GL176946,1
FKN00GL176947,1
FKN00GL176948,1
FKN00GL124547,1
FKN00GL124549,1
FKN00GL12455,1
FKN00GL124550,1
FKN00GL124551,1
FKN00GL124552,1
FKN00GL124553,1
FKN00GL124554,1
FKN00GL124555,1
FKN00GL124528,1
FKN00GL176954,1
FKN00GL176955,1
FKN00GL176956,1
FKN00GL176957,1
FKN00GL176958,1
FKN00GL176959,1
FKN00GL176968,1
FKN00GL176970,1
FKN00GL176971,1
FKN00GL176972,1
FKN00GL176974,1
FKN00GL176975,1
FKN00GL176976,1
FKN00GL176977,1
FKN00GL176978,1
FKN00GL176979,1
FKN00GL176980,1
FKN00GL176981,1
FKN00GL176953,1
FKN00GL124543,1
FKN00GL124544,1
FKN00GL124546,1
FKN00GL177004,1
FKN00GL177005,1
FKN00GL177006,1
FKN00GL177007,1
FKN00GL177008,1
FKN00GL176982,1
FKN00GL176983,1
FKN00GL176984,1
FKN00GL176985,1
FKN00GL176986,1
FKN00GL176987,1
FKN00GL176988,1
FKN00GL176990,1
FKN00GL176991,1
FKN00GL176992,1
FKN00GL176996,1
FKN00GL177015,1
FKN00GL177017,1
FKN00GL177018,1
FKN00GL177019,1
FKN00GL177020,1
FKN00GL177021,1
FKN00GL177022,1
FKN00GL177023,1
FKN00GL177024,1
FKN00GL176997,1
FKN00GL176998,1
FKN00GL176999,1
FKN00GL1770,1
FKN00GL177000,1
FKN00GL177002,1
FKN00GL177003,1
FKN00GL12453,1
FKN00GL124530,1
FKN00GL124532,1
FKN00GL124533,1
FKN00GL124535,1
FKN00GL124536,1
FKN00GL124537,1
FKN00GL124538,1
FKN00GL124539,1
FKN00GL124540,1
FKN00GL124541,1
FKN00GL124513,1
FKN00GL177011,1
FKN00GL177012,1
FKN00GL177013,1
FKN00GL177014,1
FKN00GL177053,1
FKN00GL177025,1
FKN00GL177026,1
FKN00GL177027,1
FKN00GL177028,1
FKN00GL177029,1
FKN00GL17703,1
FKN00GL177032,1
FKN00GL177033,1
FKN00GL177034,1
FKN00GL177035,1
FKN00GL177036,1
FKN00GL177037,1
FKN00GL177038,1
FKN00GL177010,1
FKN00GL124529,1
FKN00GL177062,1
FKN00GL177064,1
FKN00GL177065,1
FKN00GL177066,1
FKN00GL17704,1
FKN00GL177040,1
FKN00GL177042,1
FKN00GL177044,1
FKN00GL177045,1
FKN00GL177046,1
FKN00GL177047,1
FKN00GL177048,1
FKN00GL177049,1
FKN00GL17705,1
FKN00GL177051,1
FKN00GL177052,1
FKN00GL177075,1
FKN00GL177076,1
FKN00GL177077,1
FKN00GL177078,1
FKN00GL177079,1
FKN00GL17708,1
FKN00GL177080,1
FKN00GL177081,1
FKN00GL177082,1
FKN00GL177054,1
FKN00GL177055,1
FKN00GL177057,1
FKN00GL177059,1
FKN00GL17706,1
FKN00GL177060,1
FKN00GL177061,1
FKN00GL177088,1
FKN00GL17709,1
FKN00GL177090,1
FKN00GL177091,1
FKN00GL177092,1
FKN00GL177093,1
FKN00GL177094,1
FKN00GL177095,1
FKN00GL177097,1
FKN00GL177069,1
FKN00GL17707,1
FKN00GL177070,1
FKN00GL177071,1
FKN00GL177072,1
FKN00GL177073,1
FKN00GL177074,1
FKN00GL124515,1
FKN00GL124516,1
FKN00GL124517,1
FKN00GL124518,1
FKN00GL124519,1
FKN00GL124520,1
FKN00GL124521,1
FKN00GL124522,1
FKN00GL124523,1
FKN00GL124524,1
FKN00GL124525,1
FKN00GL124526,1
FKN00GL124527,1
FKN00GL1245,1
FKN00GL177084,1
FKN00GL177086,1
FKN00GL177098,1
FKN00GL177099,1
FKN00GL1771,1
FKN00GL17710,1
FKN00GL177100,1
FKN00GL177102,1
FKN00GL177103,1
FKN00GL177104,1
FKN00GL177105,1
FKN00GL177106,1
FKN00GL177107,1
FKN00GL177108,1
FKN00GL177109,1
FKN00GL17711,1
FKN00GL177110,1
FKN00GL124514,1
FKN00GL177139,1
FKN00GL17714,1
FKN00GL177111,1
FKN00GL177112,1
FKN00GL177113,1
FKN00GL177114,1
FKN00GL177115,1
FKN00GL177116,1
FKN00GL177117,1
FKN00GL177118,1
FKN00GL177119,1
FKN00GL17712,1
FKN00GL177120,1
FKN00GL177121,1
FKN00GL177122,1
FKN00GL177125,1
FKN00GL177151,1
FKN00GL177152,1
FKN00GL177153,1
FKN00GL177154,1
FKN00GL177126,1
FKN00GL177127,1
FKN00GL177128,1
FKN00GL177129,1
FKN00GL17713,1
FKN00GL177130,1
FKN00GL177132,1
FKN00GL177133,1
FKN00GL177134,1
FKN00GL177135,1
FKN00GL177136,1
FKN00GL177138,1
FKN00GL177165,1
FKN00GL177166,1
FKN00GL177167,1
FKN00GL177168,1
FKN00GL177169,1
FKN00GL177140,1
FKN00GL177141,1
FKN00GL177142,1
FKN00GL177143,1
FKN00GL177144,1
FKN00GL177145,1
FKN00GL177146,1
FKN00GL177147,1
FKN00GL177148,1
FKN00GL177149,1
FKN00GL177150,1
FKN00GL17718,1
FKN00GL177180,1
FKN00GL177181,1
FKN00GL177182,1
FKN00GL177184,1
FKN00GL177185,1
FKN00GL177155,1
FKN00GL177156,1
FKN00GL177157,1
FKN00GL177158,1
FKN00GL177159,1
FKN00GL177160,1
FKN00GL177161,1
FKN00GL177162,1
FKN00GL177163,1
FKN00GL177164,1
FKN00GL177195,1
FKN00GL177196,1
FKN00GL177197,1
FKN00GL177198,1
FKN00GL177199,1
FKN00GL1772,1
FKN00GL17717,1
FKN00GL177170,1
FKN00GL177172,1
FKN00GL177173,1
FKN00GL177174,1
FKN00GL177175,1
FKN00GL177176,1
FKN00GL177177,1
FKN00GL177178,1
FKN00GL177179,1
FKN00GL177208,1
FKN00GL177209,1
FKN00GL17721,1
FKN00GL177210,1
FKN00GL177211,1
FKN00GL177212,1
FKN00GL177213,1
FKN00GL177186,1
FKN00GL177187,1
FKN00GL177188,1
FKN00GL177189,1
FKN00GL177190,1
FKN00GL177191,1
FKN00GL177192,1
FKN00GL177193,1
FKN00GL177194,1
FKN00GL17722,1
FKN00GL177222,1
FKN00GL177223,1
FKN00GL177225,1
FKN00GL177226,1
FKN00GL177227,1
FKN00GL177228,1
FKN00GL177229,1
FKN00GL17720,1
FKN00GL177200,1
FKN00GL177201,1
FKN00GL177202,1
FKN00GL177203,1
FKN00GL177205,1
FKN00GL177206,1
FKN00GL177207,1
FKN00GL177234,1
FKN00GL177235,1
FKN00GL177236,1
FKN00GL177237,1
FKN00GL177238,1
FKN00GL177239,1
FKN00GL17724,1
FKN00GL177240,1
FKN00GL177241,1
FKN00GL177243,1
FKN00GL177214,1
FKN00GL177215,1
FKN00GL177216,1
FKN00GL177217,1
FKN00GL177218,1
FKN00GL177219,1
FKN00GL177249,1
FKN00GL17725,1
FKN00GL177250,1
FKN00GL177251,1
FKN00GL177252,1
FKN00GL177253,1
FKN00GL177254,1
FKN00GL177255,1
FKN00GL177256,1
FKN00GL177257,1
FKN00GL177258,1
FKN00GL17723,1
FKN00GL177230,1
FKN00GL177231,1
FKN00GL177232,1
FKN00GL177233,1
FKN00GL124501,1
FKN00GL124502,1
FKN00GL124503,1
FKN00GL124504,1
FKN00GL124505,1
FKN00GL124506,1
FKN00GL124507,1
FKN00GL124508,1
FKN00GL124509,1
FKN00GL124510,1
FKN00GL124511,1
FKN00GL124512,1
FKN00GL124483,1
FKN00GL177245,1
FKN00GL177246,1
FKN00GL177248,1
FKN00GL177283,1
FKN00GL177284,1
FKN00GL177285,1
FKN00GL177259,1
FKN00GL177260,1
FKN00GL177261,1
FKN00GL177262,1
FKN00GL177263,1
FKN00GL177265,1
FKN00GL177266,1
FKN00GL177268,1
FKN00GL177269,1
FKN00GL17727,1
FKN00GL177270,1
FKN00GL177244,1
FKN00GL124500,1
FKN00GL177293,1
FKN00GL177295,1
FKN00GL177298,1
FKN00GL177299,1
FKN00GL1773,1
FKN00GL17730,1
FKN00GL177300,1
FKN00GL177301,1
FKN00GL177274,1
FKN00GL177275,1
FKN00GL177278,1
FKN00GL177279,1
FKN00GL17728,1
FKN00GL177280,1
FKN00GL177281,1
FKN00GL177282,1
FKN00GL124484,1
FKN00GL124486,1
FKN00GL124487,1
FKN00GL124488,1
FKN00GL124489,1
FKN00GL124491,1
FKN00GL124492,1
FKN00GL124493,1
FKN00GL124495,1
FKN00GL124496,1
FKN00GL124498,1
FKN00GL124499,1
FKN00GL124469,1
FKN00GL177289,1
FKN00GL177290,1
FKN00GL177292,1
FKN00GL177330,1
FKN00GL177302,1
FKN00GL177303,1
FKN00GL177304,1
FKN00GL177305,1
FKN00GL177306,1
FKN00GL177307,1
FKN00GL177308,1
FKN00GL17731,1
FKN00GL177310,1
FKN00GL177311,1
FKN00GL177313,1
FKN00GL177314,1
FKN00GL177315,1
FKN00GL177316,1
FKN00GL177288,1
FKN00GL177342,1
FKN00GL177343,1
FKN00GL177344,1
FKN00GL177317,1
FKN00GL177319,1
FKN00GL17732,1
FKN00GL177320,1
FKN00GL177321,1
FKN00GL177322,1
FKN00GL177323,1
FKN00GL177324,1
FKN00GL177325,1
FKN00GL177326,1
FKN00GL177327,1
FKN00GL177328,1
FKN00GL17733,1
FKN00GL177354,1
FKN00GL177357,1
FKN00GL177358,1
FKN00GL177359,1
FKN00GL17736,1
FKN00GL177331,1
FKN00GL177332,1
FKN00GL177333,1
FKN00GL177334,1
FKN00GL177335,1
FKN00GL177337,1
FKN00GL177338,1
FKN00GL177339,1
FKN00GL17734,1
FKN00GL177340,1
FKN00GL177341,1
FKN00GL177365,1
FKN00GL177366,1
FKN00GL177367,1
FKN00GL177368,1
FKN00GL177369,1
FKN00GL177370,1
FKN00GL177372,1
FKN00GL177373,1
FKN00GL177374,1
FKN00GL177375,1
FKN00GL177347,1
FKN00GL177349,1
FKN00GL177350,1
FKN00GL177351,1
FKN00GL177352,1
FKN00GL177353,1
FKN00GL177380,1
FKN00GL177381,1
FKN00GL177382,1
FKN00GL177383,1
FKN00GL177384,1
FKN00GL177385,1
FKN00GL177386,1
FKN00GL177387,1
FKN00GL177388,1
FKN00GL177389,1
FKN00GL17739,1
FKN00GL177360,1
FKN00GL177361,1
FKN00GL177362,1
FKN00GL177363,1
FKN00GL177364,1
FKN00GL124471,1
FKN00GL124472,1
FKN00GL124473,1
FKN00GL124474,1
FKN00GL124475,1
FKN00GL124476,1
FKN00GL124477,1
FKN00GL124478,1
FKN00GL124479,1
FKN00GL12448,1
FKN00GL124480,1
FKN00GL124481,1
FKN00GL124482,1
FKN00GL177377,1
FKN00GL177378,1
FKN00GL177379,1
FKN00GL177390,1
FKN00GL177391,1
FKN00GL177392,1
FKN00GL177393,1
FKN00GL177394,1
FKN00GL177396,1
FKN00GL177397,1
FKN00GL177398,1
FKN00GL177399,1
FKN00GL1774,1
FKN00GL17740,1
FKN00GL177401,1
FKN00GL177402,1
FKN00GL177403,1
FKN00GL177376,1
FKN00GL124470,1
FKN00GL177422,1
FKN00GL177424,1
FKN00GL177426,1
FKN00GL177427,1
FKN00GL177428,1
FKN00GL177430,1
FKN00GL177431,1
FKN00GL177432,1
FKN00GL177406,1
FKN00GL177411,1
FKN00GL177412,1
FKN00GL177413,1
FKN00GL177414,1
FKN00GL177416,1
FKN00GL177417,1
FKN00GL177418,1
FKN00GL124456,1
FKN00GL124457,1
FKN00GL124458,1
FKN00GL124459,1
FKN00GL124460,1
FKN00GL124461,1
FKN00GL124462,1
FKN00GL124463,1
FKN00GL124464,1
FKN00GL124465,1
FKN00GL124466,1
FKN00GL124467,1
FKN00GL124468,1
FKN00GL12444,1
FKN00GL177420,1
FKN00GL177421,1
FKN00GL177462,1
FKN00GL177433,1
FKN00GL177434,1
FKN00GL177435,1
FKN00GL177436,1
FKN00GL177437,1
FKN00GL177438,1
FKN00GL17744,1
FKN00GL177440,1
FKN00GL177441,1
FKN00GL177442,1
FKN00GL177444,1
FKN00GL177445,1
FKN00GL177446,1
FKN00GL177419,1
FKN00GL124455,1
FKN00GL177473,1
FKN00GL177474,1
FKN00GL177475,1
FKN00GL177476,1
FKN00GL177477,1
FKN00GL177449,1
FKN00GL17745,1
FKN00GL177451,1
FKN00GL177452,1
FKN00GL177453,1
FKN00GL177454,1
FKN00GL177456,1
FKN00GL177458,1
FKN00GL177459,1
FKN00GL17746,1
FKN00GL177460,1
FKN00GL124445,1
FKN00GL124446,1
FKN00GL124448,1
FKN00GL124449,1
FKN00GL12445,1
FKN00GL124450,1
FKN00GL124451,1
FKN00GL124452,1
FKN00GL124453,1
FKN00GL124424,1
FKN00GL177464,1
FKN00GL177465,1
FKN00GL177467,1
FKN00GL177468,1
FKN00GL177471,1
FKN00GL177472,1
FKN00GL177478,1
FKN00GL177479,1
FKN00GL17748,1
FKN00GL177480,1
FKN00GL177481,1
FKN00GL177482,1
FKN00GL177483,1
FKN00GL177484,1
FKN00GL177485,1
FKN00GL17749,1
FKN00GL177491,1
FKN00GL177463,1
FKN00GL124440,1
FKN00GL124441,1
FKN00GL124442,1
FKN00GL124444,1
FKN00GL177517,1
FKN00GL177519,1
FKN00GL177492,1
FKN00GL177493,1
FKN00GL177496,1
FKN00GL177497,1
FKN00GL177498,1
FKN00GL177499,1
FKN00GL1775,1
FKN00GL17750,1
FKN00GL177500,1
FKN00GL177501,1
FKN00GL177502,1
FKN00GL177503,1
FKN00GL177504,1
FKN00GL177505,1
FKN00GL177530,1
FKN00GL177531,1
FKN00GL177532,1
FKN00GL177534,1
FKN00GL177535,1
FKN00GL177506,1
FKN00GL177507,1
FKN00GL177508,1
FKN00GL177509,1
FKN00GL17751,1
FKN00GL177510,1
FKN00GL177511,1
FKN00GL177512,1
FKN00GL177513,1
FKN00GL177514,1
FKN00GL177516,1
FKN00GL177541,1
FKN00GL177544,1
FKN00GL177545,1
FKN00GL177546,1
FKN00GL177549,1
FKN00GL17755,1
FKN00GL177550,1
FKN00GL177551,1
FKN00GL177521,1
FKN00GL177522,1
FKN00GL177523,1
FKN00GL177525,1
FKN00GL177527,1
FKN00GL177528,1
FKN00GL177529,1
FKN00GL17753,1
FKN00GL177556,1
FKN00GL177557,1
FKN00GL177558,1
FKN00GL177559,1
FKN00GL17756,1
FKN00GL177560,1
FKN00GL177561,1
FKN00GL177562,1
FKN00GL177563,1
FKN00GL177564,1
FKN00GL177565,1
FKN00GL177566,1
FKN00GL177536,1
FKN00GL177538,1
FKN00GL177539,1
FKN00GL17754,1
FKN00GL124426,1
FKN00GL124429,1
FKN00GL12443,1
FKN00GL124430,1
FKN00GL124431,1
FKN00GL124433,1
FKN00GL124434,1
FKN00GL124435,1
FKN00GL124436,1
FKN00GL124437,1
FKN00GL124438,1
FKN00GL124439,1
FKN00GL12441,1
FKN00GL177553,1
FKN00GL177554,1
FKN00GL177555,1
FKN00GL177591,1
FKN00GL177594,1
FKN00GL177595,1
FKN00GL177567,1
FKN00GL177568,1
FKN00GL177569,1
FKN00GL177570,1
FKN00GL177571,1
FKN00GL177572,1
FKN00GL177573,1
FKN00GL177574,1
FKN00GL177575,1
FKN00GL177576,1
FKN00GL177577,1
FKN00GL177552,1
FKN00GL124425,1
FKN00GL177603,1
FKN00GL177604,1
FKN00GL177605,1
FKN00GL177606,1
FKN00GL177607,1
FKN00GL177608,1
FKN00GL177609,1
FKN00GL177581,1
FKN00GL177582,1
FKN00GL177584,1
FKN00GL177585,1
FKN00GL177586,1
FKN00GL177587,1
FKN00GL177589,1
FKN00GL17759,1
FKN00GL177590,1
FKN00GL177616,1
FKN00GL177617,1
FKN00GL177618,1
FKN00GL177619,1
FKN00GL17762,1
FKN00GL177620,1
FKN00GL177621,1
FKN00GL177622,1
FKN00GL177623,1
FKN00GL177597,1
FKN00GL177598,1
FKN00GL1776,1
FKN00GL17760,1
FKN00GL177600,1
FKN00GL177601,1
FKN00GL177602,1
FKN00GL17763,1
FKN00GL177630,1
FKN00GL177631,1
FKN00GL177632,1
FKN00GL177633,1
FKN00GL177634,1
FKN00GL177635,1
FKN00GL177637,1
FKN00GL177638,1
FKN00GL17761,1
FKN00GL177610,1
FKN00GL177611,1
FKN00GL177612,1
FKN00GL177613,1
FKN00GL177614,1
FKN00GL177615,1
FKN00GL177644,1
FKN00GL177645,1
FKN00GL177646,1
FKN00GL177647,1
FKN00GL177648,1
FKN00GL177649,1
FKN00GL17765,1
FKN00GL177650,1
FKN00GL177651,1
FKN00GL177652,1
FKN00GL177624,1
FKN00GL177625,1
FKN00GL177626,1
FKN00GL177627,1
FKN00GL177628,1
FKN00GL177629,1
FKN00GL177659,1
FKN00GL17766,1
FKN00GL177660,1
FKN00GL177661,1
FKN00GL177662,1
FKN00GL177663,1
FKN00GL177664,1
FKN00GL177665,1
FKN00GL177666,1
FKN00GL177667,1
FKN00GL177639,1
FKN00GL17764,1
FKN00GL177640,1
FKN00GL177641,1
FKN00GL177642,1
FKN00GL177643,1
FKN00GL177672,1
FKN00GL177673,1
FKN00GL177674,1
FKN00GL177675,1
FKN00GL177676,1
FKN00GL177677,1
FKN00GL177678,1
FKN00GL177679,1
FKN00GL17768,1
FKN00GL177680,1
FKN00GL177653,1
FKN00GL177654,1
FKN00GL177655,1
FKN00GL177656,1
FKN00GL177657,1
FKN00GL177658,1
FKN00GL124411,1
FKN00GL124413,1
FKN00GL124414,1
FKN00GL124415,1
FKN00GL124416,1
FKN00GL124417,1
FKN00GL124419,1
FKN00GL12442,1
FKN00GL124420,1
FKN00GL124421,1
FKN00GL124422,1
FKN00GL124423,1
FKN00GL124396,1
FKN00GL177669,1
FKN00GL177670,1
FKN00GL177671,1
FKN00GL177708,1
FKN00GL177709,1
FKN00GL177682,1
FKN00GL177683,1
FKN00GL177685,1
FKN00GL177686,1
FKN00GL177687,1
FKN00GL177688,1
FKN00GL17769,1
FKN00GL177690,1
FKN00GL177691,1
FKN00GL177692,1
FKN00GL177693,1
FKN00GL177694,1
FKN00GL177695,1
FKN00GL124410,1
FKN00GL17772,1
FKN00GL177720,1
FKN00GL177721,1
FKN00GL177722,1
FKN00GL177723,1
FKN00GL177697,1
FKN00GL177698,1
FKN00GL177699,1
FKN00GL1777,1
FKN00GL177700,1
FKN00GL177701,1
FKN00GL177702,1
FKN00GL177703,1
FKN00GL177704,1
FKN00GL177705,1
FKN00GL177706,1
FKN00GL177732,1
FKN00GL177733,1
FKN00GL177734,1
FKN00GL177736,1
FKN00GL177737,1
FKN00GL177738,1
FKN00GL177739,1
FKN00GL177710,1
FKN00GL177711,1
FKN00GL177712,1
FKN00GL177714,1
FKN00GL177715,1
FKN00GL177716,1
FKN00GL177717,1
FKN00GL177718,1
FKN00GL177719,1
FKN00GL177747,1
FKN00GL177748,1
FKN00GL177749,1
FKN00GL17775,1
FKN00GL177750,1
FKN00GL177751,1
FKN00GL177752,1
FKN00GL177753,1
FKN00GL177725,1
FKN00GL177726,1
FKN00GL177727,1
FKN00GL177728,1
FKN00GL177729,1
FKN00GL17773,1
FKN00GL177730,1
FKN00GL177731,1
FKN00GL177759,1
FKN00GL17776,1
FKN00GL177760,1
FKN00GL177761,1
FKN00GL177763,1
FKN00GL177764,1
FKN00GL177765,1
FKN00GL177767,1
FKN00GL177768,1
FKN00GL177740,1
FKN00GL177741,1
FKN00GL177742,1
FKN00GL177743,1
FKN00GL177744,1
FKN00GL177745,1
FKN00GL177746,1
FKN00GL177771,1
FKN00GL177772,1
FKN00GL177773,1
FKN00GL177774,1
FKN00GL177775,1
FKN00GL177776,1
FKN00GL177777,1
FKN00GL177778,1
FKN00GL177779,1
FKN00GL177780,1
FKN00GL177781,1
FKN00GL177754,1
FKN00GL177755,1
FKN00GL177756,1
FKN00GL177757,1
FKN00GL177758,1
FKN00GL124397,1
FKN00GL124398,1
FKN00GL1244,1
FKN00GL124400,1
FKN00GL124401,1
FKN00GL124402,1
FKN00GL124403,1
FKN00GL124404,1
FKN00GL124405,1
FKN00GL124406,1
FKN00GL124407,1
FKN00GL124408,1
FKN00GL124409,1
FKN00GL124381,1
FKN00GL17777,1
FKN00GL177770,1
FKN00GL177809,1
FKN00GL177810,1
FKN00GL177783,1
FKN00GL177785,1
FKN00GL177786,1
FKN00GL177787,1
FKN00GL177789,1
FKN00GL17779,1
FKN00GL177790,1
FKN00GL177792,1
FKN00GL177793,1
FKN00GL177794,1
FKN00GL177795,1
FKN00GL177796,1
FKN00GL177797,1
FKN00GL177769,1
FKN00GL177823,1
FKN00GL177824,1
FKN00GL177825,1
FKN00GL177798,1
FKN00GL177799,1
FKN00GL1778,1
FKN00GL17780,1
FKN00GL177800,1
FKN00GL177801,1
FKN00GL177802,1
FKN00GL177803,1
FKN00GL177804,1
FKN00GL177805,1
FKN00GL177806,1
FKN00GL177807,1
FKN00GL177808,1
FKN00GL177834,1
FKN00GL177836,1
FKN00GL177837,1
FKN00GL177838,1
FKN00GL17784,1
FKN00GL177812,1
FKN00GL177813,1
FKN00GL177814,1
FKN00GL177815,1
FKN00GL177816,1
FKN00GL177817,1
FKN00GL177818,1
FKN00GL177819,1
FKN00GL17782,1
FKN00GL177821,1
FKN00GL177822,1
FKN00GL177847,1
FKN00GL177848,1
FKN00GL177849,1
FKN00GL17785,1
FKN00GL177850,1
FKN00GL177852,1
FKN00GL177853,1
FKN00GL177854,1
FKN00GL177826,1
FKN00GL177827,1
FKN00GL177828,1
FKN00GL177829,1
FKN00GL177830,1
FKN00GL177831,1
FKN00GL177832,1
FKN00GL177833,1
FKN00GL124384,1
FKN00GL124386,1
FKN00GL124387,1
FKN00GL124388,1
FKN00GL124389,1
FKN00GL124390,1
FKN00GL124391,1
FKN00GL124392,1
FKN00GL124393,1
FKN00GL124395,1
FKN00GL124366,1
FKN00GL177841,1
FKN00GL177843,1
FKN00GL177844,1
FKN00GL177845,1
FKN00GL177846,1
FKN00GL177882,1
FKN00GL177884,1
FKN00GL177855,1
FKN00GL177856,1
FKN00GL177857,1
FKN00GL177858,1
FKN00GL177859,1
FKN00GL17786,1
FKN00GL177860,1
FKN00GL177861,1
FKN00GL177862,1
FKN00GL177865,1
FKN00GL177866,1
FKN00GL177867,1
FKN00GL177868,1
FKN00GL177840,1
FKN00GL177896,1
FKN00GL177897,1
FKN00GL177898,1
FKN00GL177899,1
FKN00GL17787,1
FKN00GL177870,1
FKN00GL177871,1
FKN00GL177872,1
FKN00GL177874,1
FKN00GL177875,1
FKN00GL177876,1
FKN00GL177878,1
FKN00GL177879,1
FKN00GL17788,1
FKN00GL177880,1
FKN00GL177881,1
FKN00GL177907,1
FKN00GL177908,1
FKN00GL177909,1
FKN00GL17791,1
FKN00GL177910,1
FKN00GL177911,1
FKN00GL177885,1
FKN00GL177887,1
FKN00GL177888,1
FKN00GL177889,1
FKN00GL177890,1
FKN00GL177891,1
FKN00GL177892,1
FKN00GL177893,1
FKN00GL177894,1
FKN00GL177895,1
FKN00GL177918,1
FKN00GL177919,1
FKN00GL177920,1
FKN00GL177921,1
FKN00GL177922,1
FKN00GL177923,1
FKN00GL177926,1
FKN00GL177927,1
FKN00GL1779,1
FKN00GL17790,1
FKN00GL177900,1
FKN00GL177901,1
FKN00GL177902,1
FKN00GL177904,1
FKN00GL177905,1
FKN00GL177906,1
FKN00GL124367,1
FKN00GL124368,1
FKN00GL124370,1
FKN00GL124371,1
FKN00GL124372,1
FKN00GL124374,1
FKN00GL124375,1
FKN00GL124376,1
FKN00GL124377,1
FKN00GL124378,1
FKN00GL124379,1
FKN00GL124380,1
FKN00GL124350,1
FKN00GL177914,1
FKN00GL177916,1
FKN00GL177917,1
FKN00GL177956,1
FKN00GL177928,1
FKN00GL177929,1
FKN00GL17793,1
FKN00GL177930,1
FKN00GL177931,1
FKN00GL177932,1
FKN00GL177933,1
FKN00GL177934,1
FKN00GL177935,1
FKN00GL177936,1
FKN00GL177937,1
FKN00GL177938,1
FKN00GL17794,1
FKN00GL177941,1
FKN00GL177913,1
FKN00GL177971,1
FKN00GL177972,1
FKN00GL177942,1
FKN00GL177944,1
FKN00GL177945,1
FKN00GL177946,1
FKN00GL177947,1
FKN00GL177948,1
FKN00GL177949,1
FKN00GL17795,1
FKN00GL177950,1
FKN00GL177951,1
FKN00GL177952,1
FKN00GL177953,1
FKN00GL177954,1
FKN00GL177955,1
FKN00GL177983,1
FKN00GL177985,1
FKN00GL177986,1
FKN00GL177987,1
FKN00GL177957,1
FKN00GL177958,1
FKN00GL177959,1
FKN00GL17796,1
FKN00GL177961,1
FKN00GL177962,1
FKN00GL177963,1
FKN00GL177964,1
FKN00GL177965,1
FKN00GL177966,1
FKN00GL177968,1
FKN00GL177970,1
FKN00GL177994,1
FKN00GL177996,1
FKN00GL177997,1
FKN00GL177998,1
FKN00GL177999,1
FKN00GL17800,1
FKN00GL178000,1
FKN00GL177973,1
FKN00GL177974,1
FKN00GL177975,1
FKN00GL177976,1
FKN00GL177977,1
FKN00GL177979,1
FKN00GL17798,1
FKN00GL177980,1
FKN00GL177981,1
FKN00GL178008,1
FKN00GL178009,1
FKN00GL178010,1
FKN00GL178011,1
FKN00GL178012,1
FKN00GL178013,1
FKN00GL178014,1
FKN00GL178015,1
FKN00GL178016,1
FKN00GL177988,1
FKN00GL177989,1
FKN00GL17799,1
FKN00GL177990,1
FKN00GL177991,1
FKN00GL177992,1
FKN00GL177993,1
FKN00GL178021,1
FKN00GL178022,1
FKN00GL178023,1
FKN00GL178024,1
FKN00GL178026,1
FKN00GL178027,1
FKN00GL178028,1
FKN00GL178029,1
FKN00GL17803,1
FKN00GL178030,1
FKN00GL178001,1
FKN00GL178003,1
FKN00GL178004,1
FKN00GL178005,1
FKN00GL178006,1
FKN00GL178007,1
FKN00GL124353,1
FKN00GL124354,1
FKN00GL124356,1
FKN00GL124357,1
FKN00GL124358,1
FKN00GL124359,1
FKN00GL12436,1
FKN00GL124360,1
FKN00GL124362,1
FKN00GL124363,1
FKN00GL124364,1
FKN00GL124365,1
FKN00GL124336,1
FKN00GL178018,1
FKN00GL178019,1
FKN00GL178020,1
FKN00GL178031,1
FKN00GL178032,1
FKN00GL178033,1
FKN00GL178034,1
FKN00GL178035,1
FKN00GL178036,1
FKN00GL178037,1
FKN00GL178038,1
FKN00GL178039,1
FKN00GL178040,1
FKN00GL178042,1
FKN00GL178043,1
FKN00GL178044,1
FKN00GL178045,1
FKN00GL124351,1
FKN00GL124352,1
FKN00GL178070,1
FKN00GL178071,1
FKN00GL178072,1
FKN00GL178073,1
FKN00GL178074,1
FKN00GL178046,1
FKN00GL178047,1
FKN00GL178049,1
FKN00GL178050,1
FKN00GL178052,1
FKN00GL178053,1
FKN00GL178054,1
FKN00GL178055,1
FKN00GL178056,1
FKN00GL178058,1
FKN00GL178059,1
FKN00GL178083,1
FKN00GL178084,1
FKN00GL178085,1
